Act,ActAndScene,AriaId,AriaLabel,AriaName,AriaOpera,Character,City,Clef1,Clef2,Clef3,Composer,Decade,EndOfThemeA,FamilyBr_Notes,FamilyBr_NotesMean,FamilyBr_NumberOfFilteredParts,FamilyBr_NumberOfParts,FamilyBr_SoundingMeasures,FamilyBr_SoundingMeasuresMean,FamilyInstrumentation,FamilyScoring,FamilyStr_Notes,FamilyStr_NotesMean,FamilyStr_NumberOfFilteredParts,FamilyStr_NumberOfParts,FamilyStr_SoundingMeasures,FamilyStr_SoundingMeasuresMean,FamilyVoice_Notes,FamilyVoice_NotesMean,FamilyVoice_NumberOfFilteredParts,FamilyVoice_NumberOfParts,FamilyVoice_SoundingMeasures,FamilyVoice_SoundingMeasuresMean,FamilyWw_Notes,FamilyWw_NotesMean,FamilyWw_NumberOfFilteredParts,FamilyWw_NumberOfParts,FamilyWw_SoundingMeasures,FamilyWw_SoundingMeasuresMean,FileName,Form,Gender,Instrumentation,Label_BasicPassion,Label_Passions,Label_Sentiment,Label_Time,Librettist,Measures,PartAlt_DynAbruptness,PartAlt_DynGrad,PartAlt_DynMean,PartAlt_DynMean_weighted,PartAlt_Notes,PartAlt_SoundingMeasures,PartBar_DynAbruptness,PartBar_DynGrad,PartBar_DynMean,PartBar_DynMean_weighted,PartBar_Notes,PartBar_SoundingMeasures,PartBass_DynAbruptness,PartBass_DynGrad,PartBass_DynMean,PartBass_DynMean_weighted,PartBass_Notes,PartBass_SoundingMeasures,PartBnII_DynAbruptness,PartBnII_DynGrad,PartBnII_DynMean,PartBnII_DynMean_weighted,PartBnII_Notes,PartBnII_SoundingMeasures,PartBnI_DynAbruptness,PartBnI_DynGrad,PartBnI_DynMean,PartBnI_DynMean_weighted,PartBnI_Notes,PartBnI_SoundingMeasures,PartBn_DynAbruptness,PartBn_DynGrad,PartBn_DynMean,PartBn_DynMean_weighted,PartBn_Notes,PartBn_SoundingMeasures,PartBs_DynAbruptness,PartBs_DynGrad,PartBs_DynMean,PartBs_DynMean_weighted,PartBs_Notes,PartBs_SoundingMeasures,PartClII_DynAbruptness,PartClII_DynGrad,PartClII_DynMean,PartClII_DynMean_weighted,PartClII_Notes,PartClII_SoundingMeasures,PartClI_DynAbruptness,PartClI_DynGrad,PartClI_DynMean,PartClI_DynMean_weighted,PartClI_Notes,PartClI_SoundingMeasures,PartCl_DynAbruptness,PartCl_DynGrad,PartCl_DynMean,PartCl_DynMean_weighted,PartCl_Notes,PartCl_SoundingMeasures,PartFlII_DynAbruptness,PartFlII_DynGrad,PartFlII_DynMean,PartFlII_DynMean_weighted,PartFlII_Notes,PartFlII_SoundingMeasures,PartFlI_DynAbruptness,PartFlI_DynGrad,PartFlI_DynMean,PartFlI_DynMean_weighted,PartFlI_Notes,PartFlI_SoundingMeasures,PartHnII_DynAbruptness,PartHnII_DynGrad,PartHnII_DynMean,PartHnII_DynMean_weighted,PartHnII_Notes,PartHnII_SoundingMeasures,PartHnI_DynAbruptness,PartHnI_DynGrad,PartHnI_DynMean,PartHnI_DynMean_weighted,PartHnI_Notes,PartHnI_SoundingMeasures,PartHn_DynAbruptness,PartHn_DynGrad,PartHn_DynMean,PartHn_DynMean_weighted,PartHn_Notes,PartHn_SoundingMeasures,PartObII_DynAbruptness,PartObII_DynGrad,PartObII_DynMean,PartObII_DynMean_weighted,PartObII_Notes,PartObII_SoundingMeasures,PartObI_DynAbruptness,PartObI_DynGrad,PartObI_DynMean,PartObI_DynMean_weighted,PartObI_Notes,PartObI_SoundingMeasures,PartOb_DynAbruptness,PartOb_DynGrad,PartOb_DynMean,PartOb_DynMean_weighted,PartOb_Notes,PartOb_SoundingMeasures,PartSop_DynAbruptness,PartSop_DynGrad,PartSop_DynMean,PartSop_DynMean_weighted,PartSop_Notes,PartSop_SoundingMeasures,PartTen_DynAbruptness,PartTen_DynGrad,PartTen_DynMean,PartTen_DynMean_weighted,PartTen_Notes,PartTen_SoundingMeasures,PartTptII_DynAbruptness,PartTptII_DynGrad,PartTptII_DynMean,PartTptII_DynMean_weighted,PartTptII_Notes,PartTptII_SoundingMeasures,PartTptI_DynAbruptness,PartTptI_DynGrad,PartTptI_DynMean,PartTptI_DynMean_weighted,PartTptI_Notes,PartTptI_SoundingMeasures,PartVaII_DynAbruptness,PartVaII_DynGrad,PartVaII_DynMean,PartVaII_DynMean_weighted,PartVaII_Notes,PartVaII_SoundingMeasures,PartVaI_DynAbruptness,PartVaI_DynGrad,PartVaI_DynMean,PartVaI_DynMean_weighted,PartVaI_Notes,PartVaI_SoundingMeasures,PartVa_DynAbruptness,PartVa_DynGrad,PartVa_DynMean,PartVa_DynMean_weighted,PartVa_Notes,PartVa_SoundingMeasures,PartVnIII_DynAbruptness,PartVnIII_DynGrad,PartVnIII_DynMean,PartVnIII_DynMean_weighted,PartVnIII_Notes,PartVnIII_SoundingMeasures,PartVnII_DynAbruptness,PartVnII_DynGrad,PartVnII_DynMean,PartVnII_DynMean_weighted,PartVnII_Notes,PartVnII_SoundingMeasures,PartVnIV_DynAbruptness,PartVnIV_DynGrad,PartVnIV_DynMean,PartVnIV_DynMean_weighted,PartVnIV_Notes,PartVnIV_SoundingMeasures,PartVnI_DynAbruptness,PartVnI_DynGrad,PartVnI_DynMean,PartVnI_DynMean_weighted,PartVnI_Notes,PartVnI_SoundingMeasures,RoleType,Scene,Score_DynAbruptness,Score_DynGrad,Score_DynMean,Score_DynMean_weighted,Score_Notes,Score_NotesMean,Score_NumberOfFilteredParts,Score_NumberOfParts,Score_SoundingMeasures,Score_SoundingMeasuresMean,Scoring,SoundAlt_Notes,SoundAlt_NotesMean,SoundAlt_NumberOfFilteredParts,SoundAlt_NumberOfParts,SoundAlt_SoundingMeasures,SoundAlt_SoundingMeasuresMean,SoundBar_Notes,SoundBar_NotesMean,SoundBar_NumberOfFilteredParts,SoundBar_NumberOfParts,SoundBar_SoundingMeasures,SoundBar_SoundingMeasuresMean,SoundBass_Notes,SoundBass_NotesMean,SoundBass_NumberOfFilteredParts,SoundBass_NumberOfParts,SoundBass_SoundingMeasures,SoundBass_SoundingMeasuresMean,SoundBn_Notes,SoundBn_NotesMean,SoundBn_NumberOfFilteredParts,SoundBn_NumberOfParts,SoundBn_SoundingMeasures,SoundBn_SoundingMeasuresMean,SoundBs_Notes,SoundBs_NotesMean,SoundBs_NumberOfFilteredParts,SoundBs_NumberOfParts,SoundBs_SoundingMeasures,SoundBs_SoundingMeasuresMean,SoundCl_Notes,SoundCl_NotesMean,SoundCl_NumberOfFilteredParts,SoundCl_NumberOfParts,SoundCl_SoundingMeasures,SoundCl_SoundingMeasuresMean,SoundFl_Notes,SoundFl_NotesMean,SoundFl_NumberOfFilteredParts,SoundFl_NumberOfParts,SoundFl_SoundingMeasures,SoundFl_SoundingMeasuresMean,SoundHn_Notes,SoundHn_NotesMean,SoundHn_NumberOfFilteredParts,SoundHn_NumberOfParts,SoundHn_SoundingMeasures,SoundHn_SoundingMeasuresMean,SoundOb_Notes,SoundOb_NotesMean,SoundOb_NumberOfFilteredParts,SoundOb_NumberOfParts,SoundOb_SoundingMeasures,SoundOb_SoundingMeasuresMean,SoundScoring,SoundSop_Notes,SoundSop_NotesMean,SoundSop_NumberOfFilteredParts,SoundSop_NumberOfParts,SoundSop_SoundingMeasures,SoundSop_SoundingMeasuresMean,SoundTen_Notes,SoundTen_NotesMean,SoundTen_NumberOfFilteredParts,SoundTen_NumberOfParts,SoundTen_SoundingMeasures,SoundTen_SoundingMeasuresMean,SoundTpt_Notes,SoundTpt_NotesMean,SoundTpt_NumberOfFilteredParts,SoundTpt_NumberOfParts,SoundTpt_SoundingMeasures,SoundTpt_SoundingMeasuresMean,SoundVa_Notes,SoundVa_NotesMean,SoundVa_NumberOfFilteredParts,SoundVa_NumberOfParts,SoundVa_SoundingMeasures,SoundVa_SoundingMeasuresMean,SoundVn_Notes,SoundVn_NotesMean,SoundVn_NumberOfFilteredParts,SoundVn_NumberOfParts,SoundVn_SoundingMeasures,SoundVn_SoundingMeasuresMean,Territory,Voices,Year
3,319,0123,Did33M,Cadra_fra,Did,Iarba,Wermsdorf,C-1,,,Johann Adolph Hasse,1740s,44.0,,,,,,,"ww,str","ww,voice,str",1221,305.25,4,4,174,43.5,259,259.0,1,1,33,33.0,649.0,129.8,5.0,5.0,74.0,14.8,Did33M-Cadra_fra-1742-Hasse[3.19][0123].xml,Da capo,Male,"fl,ob,bn,vn,va,bs",hatred,contempt,Negative,Future,Pietro Metastasio,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5340723455865415,7.477012838211581,55.4,86.74107142857143,105.0,14.0,0.46625368775493353,6.168894945680659,72.92857142857143,68.00145348837209,286,43,,,,,,,,,,,,,,,,,,,1.3260991032261644,11.366563741938553,57.875,72.0,134.0,15.0,1.2005369339139953,9.004027004354965,51.44444444444444,27.466666666666665,134.0,15.0,,,,,,,,,,,,,,,,,,,1.3260991032261644,11.366563741938553,57.875,72.0,138.0,15.0,1.2005369339139953,9.004027004354965,51.44444444444444,27.466666666666665,138.0,15.0,,,,,,,0.0,0.0,0.0,0.0,259.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46625368775493353,6.168894945680659,72.92857142857143,68.00145348837209,266.0,43.0,,,,,,,0.8599617794473722,8.903133716631617,71.94444444444444,66.79119318181819,327,44,,,,,,,1.2373032064065297,10.88826821637746,70.52380952380952,65.0184659090909,342,44,Male lover 2,19,0.9574574201367366,8.927487350574335,62.484920634920634,61.49855231439534,2129,212.9,10,10,281,28.1,"flI,flII,obI,obII,bn,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,105.0,105.0,1.0,1.0,14.0,14.0,286,286.0,1,1,43,43.0,,,,,,,268.0,134.0,2.0,2.0,30.0,15.0,,,,,,,276.0,138.0,2.0,2.0,30.0,15.0,"fl,ob,bn,sop,vn,va,bs",259.0,259.0,1.0,1.0,33.0,33.0,,,,,,,,,,,,,266,266.0,1,1,43,43.0,669,334.5,2,2,88,44.0,Empire,sop,1742
3,316,0231,Did32M,Gia_si,Did,Araspe,Wermsdorf,C-1,,,Johann Adolph Hasse,1740s,119.0,,,,,,,"ww,str","ww,voice,str",2242,560.5,4,4,322,80.5,281,281.0,1,1,62,62.0,796.0,199.0,4.0,4.0,112.0,28.0,Did32M-Gia_si-1742-Hasse[3.16][0231].xml,Da capo,Male,"fl,ob,vn,va,bs",,,,,Pietro Metastasio,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47286882535853025,7.329466793057219,54.476190476190474,62.6258064516129,508,78,,,,,,,,,,,,,,,,,,,0.13725639404390946,2.4706150927903705,39.57142857142857,82.5324074074074,200.0,28.0,0.13664895836969346,2.4596812506544823,39.57142857142857,82.5324074074074,198.0,28.0,,,,,,,,,,,,,,,,,,,0.13725639404390946,2.4706150927903705,39.57142857142857,82.5324074074074,200.0,28.0,0.13664895836969346,2.4596812506544823,39.57142857142857,82.5324074074074,198.0,28.0,,,,,,,0.0,0.0,0.0,0.0,281.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47286882535853025,7.329466793057219,54.476190476190474,62.6258064516129,522.0,78.0,,,,,,,0.31787213154878746,6.476644680306545,64.23529411764706,68.11196319018404,591,82,,,,,,,0.22425316559624894,4.681284831821697,70.0,67.77395209580838,621,84,Male lover 3,16,0.25445920658616283,4.4596819731415485,50.18417366946778,73.90839472735598,3319,368.77777777777777,9,9,496,55.111111111111114,"flI,flII,obI,obII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,508,508.0,1,1,78,78.0,,,,,,,398.0,199.0,2.0,2.0,56.0,28.0,,,,,,,398.0,199.0,2.0,2.0,56.0,28.0,"fl,ob,sop,vn,va,bs",281.0,281.0,1.0,1.0,62.0,62.0,,,,,,,,,,,,,522,522.0,1,1,78,78.0,1212,606.0,2,2,166,83.0,Empire,sop,1742
3,314,0125,Did33M,Cadra_fra,Did,Iarba,Prague,C-4,,,Antonio Boroni,1760s,43.0,,,,,,,str,"voice,str",1603,400.75,4,4,172,43.0,126,126.0,1,1,38,38.0,,,,,,,Did33M-Cadra_fra-1768-Boroni[3.14][0125].xml,ABA,Male,"vn,va,bs",hatred,contempt,Negative,Future,Pietro Metastasio,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.691175010377881,6.604561210277529,69.52631578947368,67.7063953488372,290,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,126.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8595153909275638,7.391832361977049,69.42857142857143,66.79941860465117,296.0,43.0,,,,,,,0.8222908851521814,6.428819647553419,70.47826086956522,68.34883720930233,518,43,,,,,,,0.8297115507868563,6.48683576069724,69.34782608695652,66.79941860465117,499,43,Male lover 2,14,0.8006732093111206,6.728012245126309,69.69524354364171,67.41351744186046,1729,345.8,5,5,210,42.0,"ten,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,290,290.0,1,1,43,43.0,,,,,,,,,,,,,,,,,,,,,,,,,"ten,vn,va,bs",,,,,,,126.0,126.0,1.0,1.0,38.0,38.0,,,,,,,296,296.0,1,1,43,43.0,1017,508.5,2,2,86,43.0,Empire,ten,1768
3,316,0227,Did32M,Gia_si,Did,Araspe,Rome,C-1,,,Niccolò Jommelli,1740s,76.0,239.0,119.5,2.0,2.0,74.0,37.0,"ww,br,str","ww,br,voice,str",2530,632.5,4,4,299,74.75,331,331.0,1,1,50,50.0,554.0,277.0,2.0,2.0,84.0,42.0,Did32M-Gia_si-1747-Jommelli[3.16][0227].xml,Da capo,Male,"ob,hn,vn,va,bs",sadness,"pity,esteem",Negative,Future,Pietro Metastasio,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0878171992481203,3.337053571428571,70.66666666666667,66.96052631578948,558,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4563384813384813,7.504232804232804,40.1,51.54054054054054,119.0,37.0,0.4386422136422136,7.213227513227513,40.1,51.54054054054054,120.0,37.0,,,,,,,0.3701920351473923,6.21922619047619,40.90909090909091,48.904761904761905,277.0,42.0,0.3701920351473923,6.21922619047619,40.90909090909091,48.904761904761905,277.0,42.0,,,,,,,0.0,0.0,0.0,0.0,331.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0878171992481203,3.337053571428571,70.66666666666667,66.96052631578948,558.0,76.0,,,,,,,0.0878171992481203,3.337053571428571,70.66666666666667,66.96052631578948,758,76,,,,,,,0.09400150905432594,3.337053571428571,70.66666666666667,71.67605633802818,656,71,Male lover 3,16,0.24910223400927078,5.063015873015873,55.58560606060606,59.181030022000186,3654,406.0,9,9,507,56.333333333333336,"obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,558,558.0,1,1,76,76.0,,,,,,,,,,,,,239.0,119.5,2.0,2.0,74.0,37.0,554.0,277.0,2.0,2.0,84.0,42.0,"ob,hn,sop,vn,va,bs",331.0,331.0,1.0,1.0,50.0,50.0,,,,,,,,,,,,,558,558.0,1,1,76,76.0,1414,707.0,2,2,147,73.5,Italy,sop,1747
3,315,0128,Did33M,Cadra_fra,Did,Iarba,Copenhagen,C-4,,,Giuseppe Sarti,1760s,30.0,126.0,63.0,2.0,2.0,42.0,21.0,"ww,br,str","ww,br,voice,str",683,170.75,4,4,119,29.75,53,53.0,1,1,22,22.0,280.0,140.0,2.0,2.0,50.0,25.0,Did33M-Cadra_fra-1762-Sarti[3.15][0128].xml,AB,Male,"ob,hn,vn,va,bs",hatred,contempt,Negative,Future,Pietro Metastasio,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.140187750521084,12.841126503126503,71.75,74.56666666666666,158,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.562389770723104,13.452546296296296,64.46153846153847,54.04761904761905,63.0,21.0,2.562389770723104,13.452546296296296,64.46153846153847,54.04761904761905,63.0,21.0,,,,,,,1.584444444444444,9.141025641025639,68.0,57.26,140.0,25.0,1.584444444444444,9.141025641025639,68.0,57.26,140.0,25.0,,,,,,,0.0,0.0,44.0,0.0,53.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8886875266070666,13.075529030356616,72.21428571428571,73.05,154.0,30.0,,,,,,,1.1699999999999997,7.019999999999999,76.625,72.61666666666666,188,30,,,,,,,1.2103448275862068,7.019999999999999,76.625,75.12068965517241,183,29,Male lover 2,15,1.8378610668811817,10.642974926015873,67.34859584859585,64.74615763546798,1142,126.88888888888889,9,9,233,25.88888888888889,"obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,158,158.0,1,1,30,30.0,,,,,,,,,,,,,126.0,63.0,2.0,2.0,42.0,21.0,280.0,140.0,2.0,2.0,50.0,25.0,"ob,hn,sop,vn,va,bs",53.0,53.0,1.0,1.0,22.0,22.0,,,,,,,,,,,,,154,154.0,1,1,30,30.0,371,185.5,2,2,59,29.5,Empire,sop,1762
3,317,1167,Did33M,Cadra_fra,Did,Iarba,Madrid,C-4,,,Baldassare Galuppi,1750s,73.0,124.0,62.0,2.0,2.0,54.0,27.0,"ww,br,str","ww,br,voice,str",1847,461.75,4,4,278,69.5,235,235.0,1,1,65,65.0,399.0,199.5,2.0,2.0,104.0,52.0,Did33M-Cadra_fra-1752-Galuppi[3.17][1167].xml,Da capo,Male,"ob,hn,vn,va,bs",,,,,Pietro Metastasio,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.047162888415078,30.627178615033024,68.36842105263158,62.70178571428571,469,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7821740172387335,7.679526714707564,42.916666666666664,61.833333333333336,62.0,27.0,0.8174632349491371,7.357169114542234,39.61538461538461,16.314814814814813,62.0,27.0,,,,,,,1.6089820616510362,10.795750607206953,55.59375,72.03485576923077,197.0,52.0,1.748917548173061,10.699260294705784,50.82857142857143,63.87860576923077,202.0,52.0,,,,,,,0.0,0.0,0.0,0.0,235.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7725175813539895,32.127191523261004,68.38095238095238,63.219202898550726,484.0,69.0,,,,,,,5.0206531500649145,23.891383955481317,68.30508474576271,68.15579710144928,453,69,,,,,,,5.114792822132632,23.09906435801834,68.31746031746032,68.99642857142857,441,70,Male lover 2,17,2.989082912997323,18.284565647869528,57.79078640092871,59.6418529965405,2605,289.44444444444446,9,9,501,55.666666666666664,"obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,469,469.0,1,1,70,70.0,,,,,,,,,,,,,124.0,62.0,2.0,2.0,54.0,27.0,399.0,199.5,2.0,2.0,104.0,52.0,"ob,hn,sop,vn,va,bs",235.0,235.0,1.0,1.0,65.0,65.0,,,,,,,,,,,,,484,484.0,1,1,69,69.0,894,447.0,2,2,139,69.5,Spain,sop,1752
2,207,0144,Did35M,Se_vuoi,Did,Didone,Naples,C-1,,,Domenico Natale Sarro,1730s,61.0,,,,,,,str,"voice,str",530,132.5,4,4,229,57.25,145,145.0,1,1,53,53.0,,,,,,,Did35M-Se_vuoi-1730-Sarro[2.07][0144].xml,Da capo,Female,"vn,va,bs",,,,,Pietro Metastasio,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.465163177339901,17.26529761904762,63.0,62.0,107,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,145.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.596445105820107,22.26300223214286,56.411764705882355,62.96296296296296,101.0,54.0,,,,,,,9.399586918725511,27.258802064303985,61.04761904761905,60.59770114942529,146,58,,,,,,,9.64726341162847,28.459427064303988,61.04761904761905,59.84745762711865,176,59,Female lover 1,07,7.527114653378497,23.811632244949614,60.37675070028011,61.352030434876724,675,135.0,5,5,282,56.4,"sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,107,107.0,1,1,58,58.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",145.0,145.0,1.0,1.0,53.0,53.0,,,,,,,,,,,,,101,101.0,1,1,54,54.0,322,161.0,2,2,117,58.5,Italy,sop,1730
3,315,0218,Did32M,Gia_si,Did,Araspe,Vienna,C-1,,,Niccolò Jommelli,1740s,102.0,214.0,107.0,2.0,2.0,64.0,32.0,"ww,br,str","ww,br,voice,str",2678,535.6,5,5,322,64.4,441,441.0,1,1,57,57.0,528.0,264.0,2.0,2.0,68.0,34.0,Did32M-Gia_si-1749-Jommelli[3.15][0218].xml,Da capo,Male,"ob,hn,vn,va,bs",,,,,Pietro Metastasio,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2274401571143796,10.637814694991288,64.70967741935483,67.95576923076923,431,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.687162078373016,11.366144527986634,43.05,50.59375,107.0,32.0,1.687162078373016,11.366144527986634,43.05,50.59375,107.0,32.0,,,,,,,1.0150050406935422,8.627542845895109,50.64705882352941,54.27205882352941,264.0,34.0,1.0150050406935422,8.627542845895109,50.64705882352941,54.27205882352941,264.0,34.0,,,,,,,0.0,0.0,0.0,0.0,441.0,57.0,,,,,,,,,,,,,,,,,,,0.5022587953091685,4.985383597883598,68.5,59.16417910447761,435.0,67.0,0.4935596113445378,4.794579081632653,69.17241379310344,67.3529411764706,443.0,68.0,,,,,,,,,,,,,1.3344023045173306,10.174817571944645,62.27272727272727,67.19569672131148,682,61,,,,,,,1.3344023045173306,10.174817571944645,62.27272727272727,67.19569672131148,687,61,Male lover 3,15,1.1440441567706514,8.97275414068448,57.146851489441296,59.843988955711026,3861,386.1,10,10,511,51.1,"obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",,,,,,,,,,,,,,,,,,,,,,,,,431,431.0,1,1,65,65.0,,,,,,,,,,,,,214.0,107.0,2.0,2.0,64.0,32.0,528.0,264.0,2.0,2.0,68.0,34.0,"ob,hn,sop,vn,va,bs",441.0,441.0,1.0,1.0,57.0,57.0,,,,,,,,,,,,,878,439.0,2,2,135,67.5,1369,684.5,2,2,122,61.0,Empire,sop,1749
3,312,0127,Did33M,Cadra_fra,Did,Iarba,Venice,C-4,,,Gian Francesco de Majo,1760s,39.0,86.0,43.0,2.0,2.0,48.0,24.0,"ww,br,str","ww,br,voice,str",1210,302.5,4,4,153,38.25,102,102.0,1,1,30,30.0,175.0,87.5,2.0,2.0,51.0,25.5,Did33M-Cadra_fra-1769-Majo[3.12][0127].xml,ABA,Male,"ob,hn,vn,va,bs",,,,,Pietro Metastasio,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4605696225858764,7.000658263305321,70.27272727272727,67.98684210526316,219,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.912962962962963,10.955555555555556,44.55555555555556,68.875,43.0,24.0,0.6761837121212122,6.491363636363637,36.45454545454545,7.333333333333333,43.0,24.0,,,,,,,0.8764444444444445,10.955555555555556,44.55555555555556,66.12,87.0,25.0,0.7230878496503497,6.8364669421487605,37.5,14.307692307692308,88.0,26.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,102.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4605696225858764,7.000658263305321,70.27272727272727,67.98684210526316,219.0,38.0,,,,,,,0.45279818472477834,7.647258230907367,68.5,59.0953947368421,434,38,,,,,,,0.451233128947038,7.821374235081992,68.5,57.517628205128204,338,39,Male lover 2,12,0.6267311910028173,8.088611335277939,55.076388888888886,51.15284159919028,1573,174.77777777777777,9,9,282,31.333333333333332,"obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,219,219.0,1,1,38,38.0,,,,,,,,,,,,,86.0,43.0,2.0,2.0,48.0,24.0,175.0,87.5,2.0,2.0,51.0,25.5,"ob,hn,ten,vn,va,bs",,,,,,,102.0,102.0,1.0,1.0,30.0,30.0,,,,,,,219,219.0,1,1,38,38.0,772,386.0,2,2,77,38.5,Italy,ten,1769
3,316,0130,Did33M,Cadra_fra,Did,Iarba,Venice,C-1,,,Baldassare Galuppi,1760s,67.0,,,,,,,"ww,str","ww,voice,str",2428,607.0,4,4,266,66.5,199,199.0,1,1,52,52.0,409.0,204.5,2.0,2.0,108.0,54.0,Did33M-Cadra_fra-1764-Galuppi[3.16][0130].xml,Dal segno,Male,"ob,vn,va,bs",hatred,contempt,Negative,Future,Pietro Metastasio,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.157263197002003,15.214382547277284,69.0,71.19776119402985,380,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.319580808727314,11.876227278545826,61.84,61.263888888888886,197.0,54.0,1.3342413025544746,11.084466205837174,57.25925925925926,53.523148148148145,212.0,54.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,199.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,2.157263197002003,15.214382547277284,69.0,71.19776119402985,380.0,67.0,,,,,,,3.16885620375287,20.91445094476894,68.97560975609755,72.27651515151516,834,66,,,,,,,3.16885620375287,20.91445094476894,68.97560975609755,72.27651515151516,834,66,Male lover 2,16,2.217676818798589,15.869726744745908,65.84174646190907,66.95593162135451,3036,433.7142857142857,7,7,426,60.857142857142854,"obI,obII,ten,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,380,380.0,1,1,67,67.0,,,,,,,,,,,,,,,,,,,409.0,204.5,2.0,2.0,108.0,54.0,"ob,ten,vn,va,bs",,,,,,,199.0,199.0,1.0,1.0,52.0,52.0,,,,,,,380,380.0,1,1,67,67.0,1668,834.0,2,2,132,66.0,Italy,ten,1764
2,207,0426,Did35M,Se_vuoi,Did,Didone,Rome,C-1,,,Leonardo Vinci,1720s,74.0,,,,,,,str,"voice,str",882,220.5,4,4,285,71.25,217,217.0,1,1,60,60.0,,,,,,,Did35M-Se_vuoi-1726-Vinci[2.07][0426].xml,Da capo,Female,"vn,va,bs",,,,,Pietro Metastasio,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16560210665122693,3.5328449418928414,46.142857142857146,58.21484375,165,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,217.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17996105375844146,5.254862769746491,53.833333333333336,57.78082191780822,186.0,73.0,,,,,,,0.7111718052201528,26.313356793145655,64.6,57.13513513513514,241,74,,,,,,,0.7108932497090391,26.303050239234448,64.6,57.266891891891895,290,74,Female lover 1,07,0.44190705383471507,15.35102868600486,57.29404761904762,57.599423173708814,1099,219.8,5,5,345,69.0,"sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,165,165.0,1,1,64,64.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",217.0,217.0,1.0,1.0,60.0,60.0,,,,,,,,,,,,,186,186.0,1,1,73,73.0,531,265.5,2,2,148,74.0,Italy,sop,1726
